station_code,station_name,lat,lon,state,zone
RDP,Radhikapur,25.643574,88.448153,West Bengal,NFR
RDRA,RAMDEVRA,27.006279,71.929837,Rajasthan,NWR
RDT,RAVTHA ROAD,24.933449,75.958203,,
RDU,RADHAMOHANPUR,22.356484,87.612611,,
RDUM,RAMPUR DUMRA,25.330863,86.000642,,
RDV,Radha Balampur,26.083856,81.107034,Uttar Pradesh,NR
RDY,REDIPALAYAM,12.736973,79.94718,Tamil Nadu,SR
RE,REWARI,28.202779,76.609414,Haryana,NWR
RECH,RECHNI ROAD,19.140541,79.451894,,
REG,REGUPALEM,17.505201,82.790267,,
REI,RITHI,23.904168,80.140267,,
REJ,Rejinagar,23.85009,88.259255,West Bengal,ER
REM,REDDIGUDEM,16.442328,80.050815,,
REN,REN,26.788798,74.074462,,
RENH,RENHAT,25.979938,77.833685,Madhya Pradesh,WCR
REP,RESAULI,16.30968,80.457863,,
REPI,RANGEPALLI,14.01783,77.578036,,
RES,RASULL,26.931423,81.25345,,
RET,RENTIA,22.863268,74.210847,,
REWA,REWA,24.537122,81.250615,Madhya Pradesh,WCR
RF,RAFALESHWAR,22.773897,70.896925,,
RFJ,RAFIGANJ,24.819694,84.634804,,
RFR,RAFINAGAR,26.994136,81.282033,,
RG,RAJGHAT NARORA,28.235655,78.353587,Uttar Pradesh,NR
RGA,Rajgoda,22.324313,87.866472,West Bengal,SER
RGB,RAMGANGA,28.298118,79.375029,Uttar Pradesh,NR
RGBD,RAMGANGA,28.297728,79.374639,,
RGD,Rajgir,25.033069,85.414697,Bihar,ECR
RGDA,RAYAGADA,19.175642,83.410505,,
RGG,RADOGARH,24.435611,77.154792,,
RGH,RAMGARHWA,26.873843,84.797149,Bihar,ECR
RGI,RAMGIRI,13.950145,76.125454,Karnataka,SWR
RGJ,RaiGanj,25.619125,88.127696,West Bengal,NFR
RGJI,RANGJULI,25.988405,90.955958,Assam,NFR
RGL,RENGALI,21.636895,84.042299,,
RGLI,RANGAULI,25.150233,79.887282,Uttar Pradesh,NCR
RGM,RANGAPURAM,15.406776,78.059153,,
RGNH,RAGHUNATHGARH,29.311679,73.651572,,
RGO,ROTEGAON,19.956132,74.75787,Maharashtra,SCR
RGP,RAGHUNATHPALLI,17.756479,79.255304,,
RGPM,RAGHAVAPURAM,18.681242,79.411187,,
RGQ,RAIGADH ROAD,23.596666,73.183592,Gujarat,NWR
RGS,Ringas Junction,27.373379,75.563604,Rajasthan,NWR
RGT,RAJGHAT HALT,21.764462,87.155076,,
RGU,Ragaul,25.686945,80.129683,Uttar Pradesh,NCR
RGX,Raghunathbari,22.353228,87.797247,West Bengal,SER
RHA,Ranaghat Junction,23.173344,88.568184,West Bengal,ER
RHE,RAKHA MINES,22.674292,86.354133,,
RHG,RAJGARH,27.240827,76.607541,Rajasthan,NWR
RHI,Rakhi,25.687148,72.554469,Rajasthan,NWR
RHMA,Rahama,20.298605,86.405224,Orissa,ECoR
RHN,ROSHANPUR,29.046556,78.887727,Uttar Pradesh,NER
RHNE,ROHINI,20.362871,74.859801,,
RHR,RAJHURA,24.1544,84.01555,,
RHU,Rahon,31.059324,76.108924,Punjab,NR
RHW,ROHIRA GHALUGHRA,30.636931,75.841666,Punjab,NR
RIG,RAIGARH,21.891289,83.39067,,
RIGA,RIGA,26.644544,85.425711,Bihar,ECR
RIKA,RATIKHEDA,24.59745,77.656544,,
RIKD,RISHIKUND,25.294436,86.562358,,
RIM,Rajim,20.969475,81.867426,Chhattisgarh,SECR
RIS,RISHRA,22.726146,88.343378,,
RJ,Rawat Ganj,26.957831,83.285875,Uttar Pradesh,NER
RJA,RAJANAGAR,26.401801,86.152987,,
RJAK,RAJNAGAR,24.903476,79.8769,Madhya Pradesh,NCR
RJAP,RAJAPUR,16.859603,78.163648,,
RJB,RAJABERA,23.751105,86.080936,,
RJG,RAJGRAM,24.544607,87.867636,,
RJGR,RAJTHAGARH,20.576104,85.741633,,
RJI,RAJAWARI,25.497689,83.130772,Uttar Pradesh,NER
RJJN,RAJAJAN HALT,25.614963,85.670904,,
RJK,RAJA KA SAHASPUR,28.626216,78.780097,Uttar Pradesh,NR
RJL,Rajmahal,25.052535,87.831451,Jharkhand,ER
RJLA,RAJLA,24.756363,86.423067,,
RJLK,Rajalukah,22.125193,86.642242,,
RJMA,RAJOMAJRA,30.375339,75.798104,,
RJMP,RAJMALPUR ROAD,25.892921,83.788671,,
RJN,RAJ NANDGAON,21.101186,81.039019,,
RJO,RAJENDRA PUL,25.387447,86.010546,,
RJP,RAZAMPETA,14.184525,79.152741,,
RJPB,RAJENDRA NAGAR BIHAR,25.603351,85.162449,,
RJPM,RAJAPALAYAM,9.452404,77.561026,,
RJQ,Rajendranagar,22.670031,75.829546,Madhya Pradesh,WR
RJR,Rajaldesar,28.033672,74.477712,Rajasthan,NWR
RJS,RAJIYASAR,29.067493,73.842164,Rajasthan,NWR
RJT,RAJKOT JN,22.312206,70.803446,Gujarat,WR
RJU,Rajula City,21.046575,71.455976,Gujarat,WR
RJW,RAJEVADI,18.384143,74.155129,Maharashtra,CR
RJY,RAJAMUNDRY,16.984159,81.783901,,
RK,ROORKEE,29.851671,77.87417,,
RKB,RAIKA BAGH,26.291628,73.039744,,
RKD,RUKADI,16.724872,74.356715,Maharashtra,CR
RKDI,RAUKHERI,23.886485,77.981962,,
RKH,RAKHIYAL,23.260621,72.903803,Gujarat,WR
RKI,RAMKANALI JN,23.579891,86.762336,West Bengal,SER
RKJE,Rakhitpur,23.725742,86.490871,Jharkhand,ECR
RKK,Ratangarh Kanakwal,29.922761,74.966758,,
RKL,Ramkola,26.90674,83.836714,,
RKM,RAJA KI MANDI,27.193811,77.996613,,
RKN,RATI KA NAGLA,27.654398,78.240569,,
RKO,RAMAKRISHNAPURAM GATE,17.476299,78.528473,Andhra Pradesh,SCR
RKR,RANIKUND RARAH,27.324191,77.5555,Rajasthan,WCR
RKRI,RAO KHEDI,23.885645,77.981122,,
RKS,SARAI RANI,26.015838,83.121492,,
RKSH,RISHIKESH,30.107173,78.287498,Uttarakhand,NR
RKSN,RAJKHARSAWAN JN,22.733525,85.811158,,
RKX,RUKHI,29.090127,76.679535,Haryana,NR
RKY,KOTHARIYA,22.176807,70.814382,Gujarat,WR
RKZ,RAJKIAWAS,25.75038,73.523536,Rajasthan,NWR
RLA,RAJULA JN,21.103699,71.479251,Gujarat,WR
RLE,RAILEY ENGLISH HALT,25.482971,85.755692,,
RLG,RELANGI,16.709921,81.64411,Andhra Pradesh,SCR
RLK,ROHAL KHURD,23.482264,75.460561,,
RLL,REGADIPALLI,14.813572,78.136002,,
RLO,RAYALCHERUVU,15.055957,77.821035,,
RLP,HARLAPUR,15.434833,75.799259,Karnataka,SWR
RLR,RAILA ROAD,25.630348,74.596325,Rajasthan,NWR
RLS,ROMANA ALBEL SINGH,30.510636,74.850048,Punjab,NR
RLT,RALAPET,19.322909,79.437787,,
RLW,REPALLIWADA,19.201953,79.430139,,
RLX,Ramanujampalli,14.440531,77.87191,Andhra Pradesh,SCR
RM,Rajmane,20.643085,74.941672,Maharashtra,CR
RMA,RAMGANJ MANDI,24.644606,75.939411,,
RMB,Rampura Beri,28.530132,75.64548,Rajasthan,NWR
RMBG,RAMGHAT HALT,26.820568,82.214435,,
RMC,Ram Chaura Road,25.609488,81.686954,Uttar Pradesh,NR
RMD,RAMANATHAPURAM,9.358387,78.836862,Tamil Nadu,SR
RMF,RAMNA,24.239748,83.605713,Jharkhand,ECR
RMGJ,RAMGANJ,26.049174,82.020731,Uttar Pradesh,NR
RMGM,RAMANAGARAM,12.720096,77.283451,Karnataka,SWR
RMH,RANGMAHAL,29.405816,73.974734,Rajasthan,NWR
RMJ,RAMRAJATALA,22.587778,88.295438,,
RMJK,RAM NAGAR J K,32.863528,75.145426,Jammu and Kashmir,NR
RMM,RAMESWARAM,9.280973,79.306787,Tamil Nadu,SR
RMN,Raman,29.959834,74.962088,Punjab,NWR
RMNP,RAMANNAPET,17.282344,79.087023,,
RMNR,RAHMAT NAGAR,26.744797,81.155895,,
RMO,Ramakona,21.684349,78.826509,Madhya Pradesh,SECR
RMP,RAHIMATPUR,17.612152,74.17217,Maharashtra,CR
RMPB,RAMPUR BAZAR,25.358763,88.60611,,
RMPH,Rampahari,26.2365,77.357146,Madhya Pradesh,NCR
RMPR,RAMPUR HALT,25.172159,86.140654,,
RMQ,RAMRI,24.242752,77.051454,,
RMR,RAMNAGAR,29.390223,79.122239,Uttarakhand,NER
RMRB,Ramnagar Bengal,21.677451,87.55405,West Bengal,?
RMSR,RAMSINGHPUR,29.185337,73.398866,Rajasthan,NWR
RMT,RAMGARH CANT,23.617327,85.520249,,
RMTR,REMOUNT ROAD,22.525428,88.316273,,
RMU,RAMPUR,28.778863,79.023419,,
RMV,RAMAVARAPPADU,16.526201,80.679714,Andhra Pradesh,SCR
RMW,ROSHAN MAU,26.479318,79.984729,,
RMX,Ramsar,25.722252,70.866078,Rajasthan,NWR
RMY,RUKMAPUR,17.27365,77.675424,,
RMZ,ROUTHPURAM HALT,18.620964,84.33568,,
RN,RATNAGIRI,17.002793,73.356938,Maharashtra,KR
RNA,ROHANA KALAN,29.575725,77.685758,Uttar Pradesh,NR
RNB,Ranpura,26.579427,77.44262,Rajasthan,NCR
RNBD,RANA BORDI,21.714732,69.791914,Gujarat,WR
RNBT,RAHENBATA,20.329013,83.089931,,
RNC,RANCHI,23.348811,85.33352,,
RNE,RANJANI,19.646129,76.107028,Maharashtra,SCR
RNG,RANIGANJ,23.602851,87.11698,,
RNGG,Rangaliting,26.656417,93.918286,Assam,NFR
RNH,RUNKHERA,23.413846,75.188802,,
RNI,RANGAPANI,26.664263,88.374386,,
RNIR,Rajnarainpur,28.313863,80.418359,Uttar Pradesh,NER
RNIS,Ranolishishu,27.517012,75.301025,Rajasthan,NWR
RNJ,Runija,23.06077,75.376833,Madhya Pradesh,WR
RNJD,RANJANGAON RD,18.870972,74.600703,,
RNKA,RUNKUTA,27.22285,77.897935,,
RNL,RANALA,21.372813,74.47179,,
RNN,RAJANKUNTI,13.174151,77.564915,,
RNO,RANOLI,22.405252,73.112266,,
RNPR,RUPNARAYANPUR,23.818703,86.885481,,
RNQ,RENUKUT,24.203558,83.039896,Uttar Pradesh,ECR
RNR,RANIBENNUR,14.625461,75.635054,Karnataka,SWR
RNRD,RANIPUR ROAD,25.270918,79.055869,Uttar Pradesh,NCR
RNT,RANTHAMBHORE,26.093063,76.410001,Rajasthan,WCR
RNTE,RAMANAND,25.554842,84.491053,,
RNTL,RANITAL,21.149665,86.556474,,
RNU,Ratnapur,21.474117,76.651361,,
RNV,Raniwara,24.750455,72.204293,Rajasthan,NWR
RNW,Renwal,27.149463,75.356234,Rajasthan,NWR
RNX,RANIPATRA,25.735576,87.514183,,
RNY,RANGIYA JN,26.447901,91.605929,,
ROA,RUSERA GHAT,25.746302,86.035742,,
ROB,ROBERTSON,21.988744,83.182508,,
ROHA,ROHA,18.44649,73.123577,Maharashtra,CR
ROHN,ROHEDNAGAR HALT,28.761128,76.814093,Haryana,NR
ROI,REOTI,25.833886,84.37469,,
ROK,ROHTAK JN,28.890904,76.57955,Haryana,NR
ROL,Rajuli,20.171116,79.703505,Maharashtra,SECR
ROP,RUPSA JN,21.621995,87.018507,,
RORA,RORA,25.293896,79.236769,Uttar Pradesh,NCR
ROS,RAJOSI,26.312897,74.671814,Rajasthan,NWR
ROU,ROURKELA,22.22844,84.863132,,
ROZA,ROZA JN,27.853121,79.956038,,
RPAN,RANGAPARA NORTH,26.821593,92.682658,,
RPAR,RUPNAGAR,30.972816,76.533241,,
RPB,Rupasibari,24.855344,92.529502,Assam,NFR
RPD,RUPAUND,23.731755,80.573345,,
RPGU,RASULPURGOGAMAU,26.376288,80.118434,,
RPH,RAMPUR HAT,24.179797,87.782147,,
RPHR,Raipur Hariyana Junction,29.158401,75.772834,Haryana,NR
RPI,RUPAHELI,25.771723,74.635807,Rajasthan,NWR
RPJ,RAJPURA JN,30.486459,76.59402,,
RPK,RAVALPALLI KALA,17.439968,78.084165,,
RPL,REDDIPALLE,14.093158,79.22553,,
RPLY,Rupauli,25.879328,87.057937,Bihar,ECR
RPM,ROYAPURAM,13.103503,80.293152,,
RPMN,RAMPURMANI HARA,29.805598,77.459871,Uttar Pradesh,NR
RPO,RAWATPUR,26.482981,80.298113,,
RPR,RAGHUNATHPUR,25.565439,84.305227,,
RPRD,RUPRA ROAD,20.08447,83.330956,,
RPRL,RAPARLA HALT,15.619244,80.169121,,
RPUR,RATANPUR,25.279794,86.57608,,
RPV,Rajapatti,26.180815,84.808383,Bihar,NER
RPWN,Rambhawan Halt,25.254748,85.239275,,
RPZ,Ranapratapnagar,24.582417,73.728056,Rajasthan,NWR
RQJ,RANINAGAR JALPAIGIRI,26.544663,88.648293,,
RQP,RADHAKISHOREPUR,20.55992,85.754538,,
RR,RICHHA ROAD,28.717269,79.488904,Uttar Pradesh,NER
RRB,BIRUR JN,13.591101,75.974749,Karnataka,SWR
RRE,Rahul Road,25.274193,85.530934,Bihar,ECR
RRGA,RANGAREDDY GUDA,16.901936,78.180833,,
RRI,RAHURI,19.41155,74.677702,,
RRJ,RAMARAJU PALLI,15.041948,77.617367,Andhra Pradesh,SCR
RRL,REWRAL,21.261121,79.468096,,
RRME,RANCHI ROAD,23.665992,85.511603,,ECR
RRNH,RAMRUPNAGAR,26.790374,85.162249,,
RRP,Rairangpur,22.440956,86.164207,Orissa,SER
RRS,Raghuraj Singh,26.255836,80.879669,Uttar Pradesh,NR
RRU,RAYARU,26.307454,78.129864,,
RRW,Roranwala,30.444112,74.256203,Punjab,NR
RS,Risia,27.688822,81.605514,Uttar Pradesh,NER
RSA,Risama,21.058881,81.324776,Chhattisgarh,SECR
RSC,RAMGANGA SOUTH,28.295969,79.369788,,
RSG,RAMSAGAR,23.106248,87.277063,West Bengal,SER
RSH,Ratan Shahr,28.158119,75.523981,Rajasthan,NWR
RSI,RAISI,29.692832,78.066434,,
RSJ,RAYSER,24.915226,77.549884,Madhya Pradesh,WCR
RSLR,RASULPUR,23.187229,88.039994,,
RSM,RASMARA,21.204118,81.2164,,
RSMN,Ramgovindsingh Mahuli Halt,25.531874,85.113231,,?
RSNA,RASANA HALT,24.224697,72.256353,,
RSNR,Rai Singh Nagar,29.535956,73.450472,Rajasthan,NWR
RSR,RASRA,25.861714,83.85785,,
RSRI,RAISHREE,25.362076,77.591872,,
RSWN,RAMESHWAR NAGAR,26.980403,84.520106,,
RSWT,Ramgarh Shekhawati,28.169397,74.993046,Rajasthan,NWR
RSYI,RASAYANI,18.894002,73.151919,Maharashtra,CR
RT,ROHAT,25.921476,73.095319,Rajasthan,NWR
RTA,RUTHIYAI,24.531922,77.175827,,
RTB,RAJA TALAB,25.263907,82.850729,Uttar Pradesh,NER
RTBR,Ratabari,24.572086,92.416927,Assam,NFR
RTD,RATLAM A CABIN,23.335631,75.042913,,
RTG,Rangtong,26.836122,88.342388,West Bengal,NFR
RTGH,Ratangarh Junction,28.066587,74.623603,Rajasthan,NWR
RTGN,RATANGAON,23.836576,79.892511,,
RTI,RAOTI,23.183572,74.878674,,
RTJ,Rantej,23.471537,72.153828,Gujarat,WR
RTK,Ramtek,21.400715,79.326499,Maharashtra,SECR
RTLM,RATLAM JN,23.34024,75.050686,,
RTM,RATLAM JN,23.34038,75.050826,,
RTME,RATLAM EAST CABIN,23.35979,75.067019,,
RTN,RETANG,20.199418,85.760851,,
RTP,RATANPURA,25.921924,83.744472,,
RTR,RAMNATHPUR,25.412362,82.017775,Uttar Pradesh,NER
RTU,Ratan Sarai,26.37354,84.573582,,
RTWS,RAHATWAS,24.522934,77.83266,,
RTZ,RATONA,23.83539,78.685372,,
RU,RENIGUNTA JN,13.636261,79.50629,,
RUB,RASULABAD,25.826999,80.977088,,
RUG,RAJLU GARHI,29.090744,77.012109,,
RUI,Rukni,23.551806,86.548025,West Bengal,SER
RUJ,RANUJ,23.75937,72.21524,Gujarat,WR
RUL,RAULI,19.230268,83.16728,,
RUM,RUPAMAU,26.230209,81.325346,,
RUP,Rupahigaon,26.412562,92.742267,Assam,NFR
RUPC,RUDRAPUR CITY,28.969281,79.379212,Uttarakhand,NER
RUR,RANPUR,22.359871,71.717303,Gujarat,WR
RURA,RURA,26.485377,79.908216,,
RUSD,Runnisaidpur,26.410576,85.519694,Bihar,ECR
RUT,RATNAL,23.186898,69.897403,Gujarat,WR
RV,RAVER,21.222201,76.044594,Maharashtra,CR
RVD,RAVIKAMPADU,17.230245,82.368151,,
RVG,REVELGANJ GHAT HALT,25.787072,84.639402,,
RVH,RAIPUR R-V BLOCK,21.26848,81.644282,,
RVK,RAJA BHAT KHAWA,26.620144,89.528605,West Bengal,NFR
RVKH,RAVINDRAKHANI,18.936594,79.461396,,
RVSN,RVS NAGAR,13.278302,79.116257,,
RWA,RAUTARA,25.674635,87.523472,,
RWH,Rowriah Sdg,26.721887,94.172441,Assam,NFR
RWJ,RAWANIA DUNGAR,25.887841,76.313705,,
RWL,RAIWALA,30.032143,78.209877,Uttarakhand,NR
RWO,RANAVAV,21.698214,69.726078,Gujarat,WR
RWTB,ROWTA BAGAN,26.736799,92.21491,,
RXL,RAXAUL JN,26.987018,84.844564,Bihar,ECR
RXM,ROOMA,26.35704,80.430357,,
RXN,Ramsan,24.405871,72.035777,Gujarat,NWR
RXR,RANGAPAHAR,25.854971,93.707766,Nagaland,NFR
RXRX,RANGAPAHAR CRS,25.868228,93.715179,Nagaland,NFR
RXW,Ratangarh West,28.072785,74.610204,Rajasthan,NWR
RY,RAYAKA,22.413053,72.023569,Gujarat,WR
RYC,Rayakkottai,12.514891,78.027508,Tamil Nadu,SWR
RYM,RAMIDI HALT,31.465951,75.407843,,
RYP,RAYANAPAD,16.577504,80.562937,Andhra Pradesh,SCR
RYS,RASURIYA,28.26396,79.474459,,
RYT,RAYAT PURA,26.456937,78.381881,Madhya Pradesh,NCR
RZJ,RAZAGANJ,27.994397,80.632889,Uttar Pradesh,NER
RZN,RAUZAGAON,26.785264,81.708007,,
S,SHRIRANGAPATNA,12.4247,76.678033,Karnataka,SWR
SA,SALEM JN,11.671726,78.113415,,
SAA,SATHIAON,26.034194,83.287317,,
SAB,SANTAMAGULUR,16.147071,79.915056,,
SABD,SALABAD,26.984965,77.310319,,
SAC,SANICHARA,26.363371,78.198369,Madhya Pradesh,NCR
SAD,Sonada,26.960337,88.273323,West Bengal,NFR
SADL,SADLA,23.134597,71.850678,,
SADP,SAIDAPUR,16.570001,77.249791,,
SAE,SIMARIA,25.410723,86.013734,,
SAF,SALKHAPUR,25.655084,82.680471,Uttar Pradesh,NR
SAG,SANGRUR,30.243791,75.830517,Punjab,NR
SAGM,SAGMA,24.622107,80.828347,Madhya Pradesh,WCR
SAGR,SHRIRAJNAGAR,26.522626,81.077837,,
SAH,SAPHALE,19.576592,72.821826,Maharashtra,WR
SAHI,SATHI,27.015885,84.503862,Bihar,ECR
SAHL,SAHELI,22.488281,77.819849,,
SAHP,SAHIJPUR,23.061366,72.631634,Gujarat,WR
SAHR,SAHERI,25.559103,83.449115,Uttar Pradesh,NER
SAI,SARAI,25.779962,85.276609,,
SAJH,SAHJA HALT,25.478182,87.673954,,
SAK,Sak Bahadurpur,22.178375,73.559848,Gujarat,WR
SAKA,Simariya Kajanwada,22.439466,80.325116,Madhya Pradesh,SECR
SAKD,Suprakandi,24.788433,92.37868,,
SAL,SALWA,21.236542,79.292976,,
SALE,SALAR,23.774579,88.111097,West Bengal,ER
SALI,SALI,26.705767,75.031546,Rajasthan,NWR
SAMT,SALEM MARKET,11.654084,78.142621,,
SAN,SANDILA,27.059455,80.517354,,
SANH,SANHA HALT,25.427407,86.368432,,
SANK,SANK,26.43052,78.059751,,
SANR,SARDARNAGAR,26.700859,83.494054,,
SAO,SAGONI,23.811896,79.811439,,
SAP,SATTENAPALLE,16.405018,80.152704,,
SAPE,SAPE WAMNE,18.085549,73.356471,Maharashtra,KR
SAPR,SARANGPUR ROAD,22.236682,71.748617,Gujarat,WR
SAPT,Sugapahari,24.27892,86.568736,Jharkhand,ER
SAR,SHAHZAD NAGAR,28.750033,79.052147,,
SAS,SHIVDASPURA PADAMPURA,26.71363,75.883282,,
SASG,Sasan Gir,21.168995,70.602443,Gujarat,WR
SASN,SAS NAGAR MOHALI,30.666125,76.739952,Punjab,NR
SASR,Sausar,21.658885,78.802525,Madhya Pradesh,SECR
SAT,SANT ROAD,22.796395,73.800403,,
SATR,SATR HALT,26.001173,87.508427,,
SAU,SANAND,23.024216,72.384749,,
SAV,SAVDA,21.111116,75.910659,Maharashtra,CR
SAW,SURIAWAN,25.46104,82.423665,,
SAWN,Sohansra,28.407609,75.860578,Haryana,NWR
SAZ,Samni,21.852581,72.92457,Gujarat,WR
SB,SARAI BHOPAT,26.837847,78.944709,,
SB04,Mana,21.21457,81.689931,Chhattisgarh,?
SBB,SAHIBABAD,28.674037,77.364182,,
SBBJ,JOGULAMBA HALT,15.915692,78.041605,,
SBC,BANGALORE CITY JN,12.977595,77.568083,Karnataka,SWR
SBD,SLEEMANABAD RD,23.614369,80.285208,Madhya Pradesh,WCR
SBE,SORBHOG JN,26.494286,90.888281,,
SBG,SAHIBGANJ JN,25.241392,87.634577,,
SBGR,Subhas Gram,22.413546,88.433753,West Bengal,ER
SBH,SULEBHAVI,15.912563,74.641724,Karnataka,SWR
SBHR,Subrahmanya Road,12.731272,75.557615,Karnataka,SWR
SBI,SABARMATI JN,23.072985,72.587162,,
SBIC,SABARMATI BRIDGE,23.067094,72.588756,,
SBID,SABARMATI D CABIN,23.101488,72.570275,,
SBIS,SABARMATI SOUTH,23.083452,72.563755,,
SBJ,SARAI BANJARA,30.538386,76.515682,,
SBK,SHAHBAZ KULI,25.632101,83.674653,Uttar Pradesh,NER
SBL,Sabalgarh,26.251275,77.408742,Madhya Pradesh,NCR
SBLJ,SHRI BALAJI,27.416761,73.537382,,
SBLT,SHRI BHADRIYA LATHI,27.030421,71.515941,Rajasthan,NWR
SBM,SONBARSA KACHERI,25.793808,86.595659,Bihar,ECR
SBNM,Subarnamrigi,24.27321,88.292124,West Bengal,ER
SBNR,SHRI VIJAINAGAR,29.240494,73.523389,Rajasthan,NWR
SBO,SABAUR,25.239083,87.045918,,
SBP,SAMBALPUR,21.483051,83.960325,,
SBPD,SAMBALPUR ROAD,21.4779,83.975711,,
SBPY,SAMBALPUR CITY,21.477022,84.007617,,
SBR,SAMBHAR LAKE,26.904308,75.179915,,
SBRA,SARBAHARA,22.710502,81.910429,,
SBT,SABARMATI JN,23.077546,72.589282,,
SBTA,SABARMATI A CABIN,23.050805,72.592931,,
SBTF,SABARMATI F CABIN,23.085912,72.570106,,
SBV,SIMRI BHAKHTIYARPUR,25.72086,86.597384,Bihar,ECR
SBW,Shewbabudih,23.659482,86.390668,Jharkhand,SER
SBZ,SISWA BAZAR,27.149567,83.756349,Uttar Pradesh,NER
SC,SECUNDERABAD JN,17.433147,78.501481,,
SCA,SALCHAPRA,24.827278,92.671939,Assam,NFR
SCC,SITAPUR CANT,27.559468,80.698784,,
SCE,Senchoa Junction,26.311613,92.642482,Assam,NFR
SCH,SACHIN,21.077673,72.874083,Gujarat,WR
SCI,SANCHI,23.488096,77.735783,,
SCKR,SALICHAUKA ROAD,22.833649,78.676291,Madhya Pradesh,WCR
SCL,SILCHAR,24.830338,92.786795,Assam,NFR
SCM,SIMHACHALAM,17.744667,83.220449,,
SCMN,SIMHACHALAM NORTH,17.752094,83.209636,,
SCN,SONDHA ROAD,26.498827,78.484558,Madhya Pradesh,NCR
SCO,SATUNA,19.494861,76.348052,Maharashtra,SCR
SCP,SIRNAPALLI,18.487478,78.271132,Andhra Pradesh,SCR
SCPD,SUCHIPIND,31.343172,75.621561,Punjab,NR
SCPR,SHYAMA CHARANPUR HALT,20.642413,85.616279,,
SCQ,Sham Chaurasi,31.45851,75.76642,Punjab,NR
SCT,SENGOTTAI,8.987412,77.24185,,
SCV,Sukhchain,29.767847,74.990098,,
SCY,SACHIWALAY HALT,25.596202,85.117352,,
SD,SIDHAULI,27.281002,80.837587,Uttar Pradesh,NER
SDAH,KOLKATA SEALDAH,22.566758,88.374713,,
SDAM,SUNDHIAMAU,27.121414,81.28688,,
SDB,SHAHABAD,17.121663,76.943513,,
SDBH,Sindri Block Hut,23.692944,86.447091,Jharkhand,ECR
SDC,SAIDABAD,25.379137,82.120195,Uttar Pradesh,NER
SDD,SINDHAWADAR,22.546528,70.894135,Gujarat,WR
SDE,SADISOPUR,25.566169,84.916992,,
SDF,Sudsar,28.012356,73.785795,Rajasthan,NWR
SDG,SAHADAI BUZURG,25.661491,85.455088,Bihar,ECR
SDGH,Sri Dungargarh,28.070311,74.008011,Rajasthan,NWR
SDGM,SARDARGRAM,23.070758,72.641987,Gujarat,WR
SDH,SARADHNA,26.340426,74.566205,Rajasthan,NWR
SDHA,SIDHARI HALT,26.037742,83.187667,,
SDHR,Sandhanidhar,20.942193,70.713698,Gujarat,WR
SDI,Sagardighi,24.287789,88.105398,West Bengal,ER
SDL,SHAHDOL,23.285962,81.364073,,
SDLE,SWADINPUR,24.253478,87.822587,,
SDLK,SUNDLAK,25.121481,76.455842,,
SDLP,Sadulpur Junction,28.631138,75.386989,Rajasthan,NWR
SDM,SURAREDDIPALEM,15.407571,80.045682,,
SDMD,Sudamdih,23.654478,86.44032,West Bengal,SER
SDMK,Sidmukh,28.89389,75.290472,Rajasthan,NWR
SDN,SHOLAVANDAN,10.02227,77.965082,,
SDNR,Seydunganallur,8.639358,77.834992,Tamil Nadu,SR
SDPH,Sardar Patel Halt,25.050378,85.424114,,
SDPN,SINDPAN,24.164576,75.03158,,
SDPR,SARDAR PATEL ROAD,28.595813,77.167107,Delhi NCT,NR
SDPT,SEDARAMPATTU,12.672036,79.202726,,
SDRA,Sudharana,28.453681,76.425807,Haryana,NWR
SDS,Sadulshahr,29.902641,74.172704,Rajasthan,NWR
SDT,SADAT,25.673309,83.308384,Uttar Pradesh,NER
SDV,SOMIDEVIPALLE,15.4534,79.038111,,
SDVL,SOLDEVANAHALLI,13.091395,77.490385,Karnataka,SWR
SDY,SADHOO GARH,30.582863,76.448473,,
SDZ,Sindhar,31.110308,75.241169,Punjab,NR
SE,SEMLA,22.039641,70.79367,,
SEB,SON NAGAR,24.882213,84.229273,,
SED,SHEDBAL,16.720293,74.752769,Karnataka,SWR
SEE,SONPUR JN,25.696849,85.166851,,
SEG,SHEGAON,20.801724,76.690331,,
SEGM,SEVAGRAM,20.739076,78.619225,,
SEH,SEHORE,23.215095,77.077882,,
SEI,SHENDRI,18.130093,75.552627,Maharashtra,CR
SEJ,SARKHEJ,22.981944,72.497486,Gujarat,WR
SEL,SANKRALL,22.561309,88.209074,,
SELU,SELU,19.44806,76.433264,Maharashtra,SCR
SEM,SERAM,17.180683,77.28353,,
SEN,SENAPURA,13.71768,74.684012,Karnataka,KR
SEO,SEOHARA,29.204807,78.580977,,
SEP,SODPUR,22.698851,88.382193,,
SEPN,SEPON,27.117144,94.856434,,
SEPR,SHERPUR,28.919358,78.25287,Uttar Pradesh,NR
SEQ,SEKHA,30.380452,75.643764,Punjab,NR
SER,SAMAYANALLUR,9.981546,78.035087,,
SES,SEMARI,24.07001,73.841822,Rajasthan,NWR
SET,SETTIHALLY,12.644228,77.141918,Karnataka,SWR
SETB,Sessa,27.32406,94.85767,,
SEU,SENDRA,26.077974,74.194143,Rajasthan,NWR
SEV,SITHALAVAI,10.958125,78.273891,Tamil Nadu,SR
SEW,SEHAL,28.918565,78.822659,Uttar Pradesh,NER
SEX,Seroni Road,25.943966,76.884471,Madhya Pradesh,NCR
SEY,Seoni,22.075431,79.545769,Madhya Pradesh,SECR
